2025,4,14,2025-04-01,운영7팀,광역북부,피패킹 품질 확대,103,대구달서점,737,771,"1,083,541","168,673",7.5,8.4,5.9,2.4,8.1,8.1,8.9,,,,"1,089,295",742,1467,236.0591858,1083540.692,168673.0598,737,"738,572","738,572",817643.3,1,0,0,1,10
2025,4,14,2025-04-01,운영7팀,광역북부,피패킹 품질 확대,112,대구북구점,357,378,"590,254","81,601",4.5,4.5,3.5,1,4.6,4.7,4.4,,,,"616,341",371,1660,236.0591858,590254.2731,81601.29109,357,"389,093","389,093",466241.5333,0,0,1,1,5
2025,4,14,2025-04-01,운영7팀,광역북부,피패킹 품질 확대,113,대구수성점,529,558,"821,163","120,806",7,7,5,2,7,6.9,8.1,,,,"928,048",569,1631,236.0591858,821163.0014,120806.3807,529,"606,479","606,479",701290.8667,0,0,0,2,7
2025,4,14,2025-04-01,운영7팀,광역북부,피패킹 품질 확대,114,대구중구점,504,525,"739,352","115,792",6,6.4,4,2.4,6,6.6,5.4,,,,"891,246",548,1628,236.0591858,739351.9894,115791.7762,504,"552,469","552,469",673404.8,0,0,0,1,7
2025,4,14,2025-04-01,운영7팀,광역북부,피패킹 품질 확대,140,대전서구점,915,926,"1,326,866","208,790",10.5,10.9,8.9,2,10.9,11.1,13.8,3,,,"1,537,911",982,1566,236.0591858,1326866.052,208789.8957,915,"955,108","955,108",1159247.8,0,1,1,1,11
2025,4,14,2025-04-01,운영7팀,광역북부,피패킹 품질 확대,91,대전유성점,479,485,"831,182","110,093",6,6.1,5.1,1,6.2,6.4,6.9,,,,"891,588",526,1694,236.0591858,831182.1301,110093.362,479,"546,147","546,147",675247.8333,1,1,1,0,6
2025,4,14,2025-04-01,운영7팀,광역북부,피패킹 품질 확대,76,대전중구점,753,759,"1,178,910","172,092",9,9,7,1.9,9.3,9.4,10.8,,,,"1,289,296",771,1672,236.0591858,1178909.596,172092.1083,753,"807,149","807,149",975719.3333,1,0,0,1,10
2025,4,14,2025-04-01,운영2팀,서울북부,피패킹 품질 확대,44,도봉쌍문점,1001,1012,"1,830,735","228,848",11.5,14.5,13,1.5,12.5,17.3,21.2,,,,"1,853,494","1,074",1726,236.0591858,1830735.173,228848.3136,1001,"1,353,253","1,353,253",1328775.567,0,1,3,1,16
2025,4,14,2025-04-01,운영3팀,서울중부,피패킹 품질 확대,90,동대문제기점,1065,1129,"1,576,830","244,348",13.5,13.1,10.3,2.9,14.7,17.8,15.7,2,,,"1,944,368","1,112",1749,236.0591858,1576830.441,244348.0001,1065,"1,145,436","1,145,436",1422011.633,0,1,1,2,16
2025,4,14,2025-04-01,운영4팀,서울서부,피패킹 품질 확대,89,동작상도점,612,616,"867,373","140,637",7.5,7.3,5.5,1.8,7.5,8.4,9.8,,,,"1,187,963",758,1567,236.0591858,867373.3087,140636.862,612,"633,603","633,603",895509.5,1,0,1,1,8
2025,4,14,2025-04-01,운영6팀,경기충청,피패킹 품질 확대,99,동탄점,823,874,"1,429,891","188,504",10.5,11.7,7,4.7,10.9,10.9,9.7,2,,,"1,441,828",907,1591,236.0591858,1429890.987,188503.5412,823,"1,022,919","1,022,919",1087889,1,2,3,3,14
2025,4,14,2025-04-01,운영3팀,서울중부,피패킹 품질 확대,154,마포상암점,637,637,"918,863","146,335",7.5,7.6,5.6,2,7.9,8.3,7.3,,,,"1,114,264",671,1660,236.0591858,918862.9135,146335.2762,637,"664,369","664,369",842901.5333,1,3,1,0,9
2025,4,14,2025-04-01,운영7팀,광역남부,피패킹 품질 확대,144,부산남구점,471,492,"739,417","108,498",6,6.5,4.5,2,6.1,6.7,6.5,,,,"859,941",516,1667,236.0591858,739416.9616,108497.806,471,"550,162","550,162",650667.3333,0,1,2,2,8
2025,4,14,2025-04-01,운영7팀,광역남부,피패킹 품질 확대,127,부산동래점,617,652,"863,163","141,321",7.5,7.4,4.9,2.5,7.9,8.1,8.2,,,,"1,056,708",659,1604,236.0591858,863162.5858,141320.6717,617,"632,518","632,518",797716.8333,0,0,1,1,8
2025,4,14,2025-04-01,운영7팀,광역남부,피패킹 품질 확대,123,부산사하점,419,431,"619,548","95,277",5,5.2,4,1.3,5.3,5.5,5.8,,,,"730,129",433,1685,236.0591858,619548.2889,95277.48513,419,"451,819","451,819",552799.2,0,0,0,1,6
2025,4,14,2025-04-01,운영7팀,광역남부,피패킹 품질 확대,102,부산진구점,836,882,"1,204,134","191,239",9,9.7,7.1,2.6,9.5,9.5,9.8,2,,,"1,241,171",815,1523,236.0591858,1204133.54,191238.78,836,"870,742","870,742",933923.3,1,0,1,2,12
2025,4,14,2025-04-01,운영7팀,광역남부,피패킹 품질 확대,122,부산해운대점,327,350,"533,064","75,219",4.5,4.6,2.6,2,4.5,4.9,5.5,,,,"650,365",380,1710,236.0591858,533064.0102,75219.06721,327,"417,552","417,552",492819.1,0,1,1,1,5
2025,4,14,2025-04-01,운영5팀,경기서부,피패킹 품질 확대,34,부천점,1001,1008,"1,828,604","229,076",15,15.4,8,7.4,15.1,15.6,12.1,1,,,"1,899,240","1,108",1714,236.0591858,1828604.006,229076.2501,1001,"1,434,751","1,434,751",1439391.233,0,5,1,2,16
2025,4,14,2025-04-01,운영6팀,경기남부,피패킹 품질 확대,150,분당점,832,841,"1,500,067","190,099",11.5,12.3,8.4,3.9,12.1,12.1,13.1,,,,"1,660,069",988,1680,236.0591858,1500067.266,190099.0971,832,"1,108,795","1,108,795",1256642.833,0,2,0,2,14
2025,4,14,2025-04-01,운영3팀,서울중부,피패킹 품질 확대,155,서대문신촌점,1584,1664,"2,712,375","362,419",22.5,21.9,13.9,8,23.7,24.7,21,,,,"3,141,624","1,744",1802,236.0591858,2712375.084,362419.142,1584,"1,968,934","1,968,934",2387522.9,0,4,1,2,26
2025,4,14,2025-04-01,운영1팀,서울동부,피패킹 품질 확대,93,서초교대점,546,584,"819,686","124,453",7,6.9,4.6,2.3,7.5,7.5,8.3,1,,,"1,065,233",623,1710,236.0591858,819686.3639,124453.3657,546,"608,194","608,194",807208.1,0,0,0,1,9
2025,4,14,2025-04-01,운영1팀,서울동부,피패킹 품질 확대,74,서초내방점,650,676,"874,937","148,615",7.5,7.1,5.9,1.3,7.9,8.6,8.8,1,,,"1,224,634",775,1581,236.0591858,874936.7827,148614.6419,650,"629,979","629,979",923667.5667,0,0,1,0,8
2025,4,14,2025-04-01,운영1팀,서울동부,피패킹 품질 확대,84,서초반포점,430,430,"760,548","98,013",6.5,6.5,5.5,1,6.7,6.8,7.9,1,,,"990,299",530,1869,236.0591858,760547.6242,98012.72394,430,"561,642","561,642",754052.3667,0,0,4,1,7
2025,4,14,2025-04-01,운영6팀,경기남부,피패킹 품질 확대,100,성남점,875,877,"1,600,645","199,900",11.5,12,7.5,4.5,12.3,12,10.8,,,,"1,620,517",972,1668,236.0591858,1600644.877,199900.3695,875,"1,064,534","1,064,534",1226204.6,1,1,0,5,14
2025,4,14,2025-04-01,운영2팀,서울북부,서빙 로봇,79,성동옥수점,695,695,"1,067,675","158,872",9,9,7.2,1.8,9.9,9.7,10,,,,"1,374,014",786,1749,236.0591858,1067675.173,158871.7874,695,"772,024","772,024",1042497.8,0,0,0,2,11
2025,4,14,2025-04-01,운영1팀,서울동부,피패킹 품질 확대,80,송파문정점,543,552,"923,819","125,365",8.5,8,5,3,8.5,9.1,8.8,1,,,"1,257,545",662,1899,236.0591858,923818.557,125365.112,543,"700,531","700,531",958336.7667,0,3,1,1,9
2025,4,14,2025-04-01,운영1팀,서울동부,피패킹 품질 확대,86,송파신천점,347,347,"610,206","79,322",5.5,5.4,2.9,2.5,5,5.8,6.6,1,,,"809,249",460,1761,236.0591858,610206.3219,79321.92542,347,"470,524","470,524",614229.5,0,0,1,0,6
2025,4,14,2025-04-01,운영1팀,서울동부,서빙 로봇,68,송파잠실점,615,618,"1,046,388","140,181",7.5,7.4,6.9,0.5,7.5,8.3,9.5,1,,,"1,178,149",748,1576,236.0591858,1046388.287,140180.9889,615,"694,581","694,581",888424.3333,1,0,1,0,10
2025,4,14,2025-04-01,운영6팀,경기남부,피패킹 품질 확대,142,수원광교점,550,553,"926,812","126,049",7.5,7.1,4.6,2.6,7.4,7.9,7.2,,,,"1,048,539",628,1669,236.0591858,926811.6051,126048.9217,550,"618,828","618,828",793444.5,0,1,0,2,10
2025,4,14,2025-04-01,운영6팀,경기남부,피패킹 품질 확대,75,수원권선점,487,490,"982,589","111,461",6,6.7,6,0.8,6.1,6.8,8,1,,,"921,120",537,1716,236.0591858,982588.8274,111460.9814,487,"594,714","594,714",698121.1,2,0,1,1,7
2025,4,14,2025-04-01,운영6팀,경기남부,피패킹 품질 확대,148,수원인계점,1035,1043,"1,867,181","237,510",13,15.7,9.5,6.2,13.7,13,14.2,2,,,"1,737,765","1,088",1597,236.0591858,1867181.271,237509.9031,1035,"1,378,537","1,378,537",1316873.467,2,4,2,3,19
2025,4,14,2025-04-01,운영5팀,경기서부,피패킹 품질 확대,97,시흥점,560,563,"736,846","127,872",6.5,5.9,5,0.9,7,7.1,6,,,,"883,491",549,1608,236.0591858,736846.1102,127872.4143,560,"551,604","551,604",667054.8667,1,2,0,0,7
2025,4,14,2025-04-01,운영6팀,경기남부,피패킹 품질 확대,69,안산점,998,1008,"1,650,605","230,216",13,13.9,11.9,2,13.6,17.5,17.3,1,,,"1,841,482","1,098",1677,236.0591858,1650605.072,230215.933,998,"1,200,063","1,200,063",1393845.233,0,0,1,1,17
2025,4,14,2025-04-01,운영4팀,서울서부,피패킹 품질 확대,98,안양점,736,743,"1,227,331","168,445",10,9.7,6.5,3.1,10,10.4,10.3,2,,,"1,374,388",835,1647,236.0591858,1227330.545,168445.1232,736,"826,114","826,114",1039176.133,0,2,1,2,12
2025,4,14,2025-04-01,운영4팀,서울서부,피패킹 품질 확대,59,영등포신길점,803,805,"1,361,232","184,173",11.5,11.7,7.4,4.3,11.4,12.4,12.4,1,,,"1,750,149","1,053",1663,236.0591858,1361232.163,184172.7464,803,"1,026,467","1,026,467",1324046.667,0,1,1,5,14
2025,4,14,2025-04-01,운영6팀,경기충청,피패킹 품질 확대,82,오산점,590,638,"938,034","135,166",7.5,8.5,3.9,4.6,7.8,8,7.2,1,,,"1,053,994",606,1741,236.0591858,938034.0641,135166.3844,590,"729,337","729,337",799483.9667,0,2,0,2,10
2025,4,14,2025-04-01,운영3팀,서울중부,피패킹 품질 확대,25,용산한남점,655,692,"1,103,304","150,210",8.5,8.8,5.4,3.4,8.9,8.7,8.9,1,,,"1,259,604",783,1609,236.0591858,1103303.791,150210.1979,655,"783,938","783,938",951076.4333,1,2,1,2,10
2025,4,14,2025-04-01,운영6팀,경기남부,피패킹 품질 확대,96,용인점,705,707,"1,202,760","161,379",10.5,10.3,6.9,3.4,10.9,10.7,10.1,3,,,"1,479,730",837,1769,236.0591858,1202759.982,161379.0897,705,"918,189","918,189",1123412.8,0,1,0,3,11
2025,4,14,2025-04-01,운영7팀,광역남부,피패킹 품질 확대,121,울산남구점,519,546,"903,055","118,983",7,6.9,4.5,2.4,7.3,7.2,7.4,,,,"935,107",550,1701,236.0591858,903054.7283,118982.8881,519,"587,406","587,406",708381.1333,0,1,0,1,8
2025,4,14,2025-04-01,운영2팀,서울북부,피패킹 품질 확대,134,원주점,676,681,"1,228,926","154,541",10,10.8,7.9,2.9,10.2,9.4,9.6,1,,,"1,102,151",620,1777,236.0591858,1228925.83,154540.9926,676,"926,857","926,857",836956,0,0,3,2,13
2025,4,14,2025-04-01,운영3팀,서울중부,피패킹 품질 확대,19,은평점,716,716,"1,240,683","163,886",10,10.1,5.4,4.8,9.9,10.1,9.5,3,,,"1,422,330",914,1557,236.0591858,1240682.785,163886.3919,716,"871,105","871,105",1071739.133,1,1,0,4,12
2025,4,14,2025-04-01,운영2팀,서울북부,피패킹 품질 확대,94,의정부점,810,816,"1,208,417","185,084",10.5,10.4,6.7,3.8,11.2,10.4,10.7,,,,"1,428,094",844,1693,236.0591858,1208417.456,185084.4927,810,"900,297","900,297",1081538.067,0,2,1,2,12
2025,4,14,2025-04-01,운영5팀,경기서부,피패킹 품질 확대,157,인천검단점,288,300,"534,858","66,330",4.5,4.5,4,0.5,4.1,5.1,4.9,,,,"543,682",298,1827,236.0591858,534858.2028,66329.54109,288,"388,196","388,196",411898.9,0,0,0,1,5
2025,4,14,2025-04-01,운영5팀,경기서부,피패킹 품질 확대,83,인천남부점,1115,1120,"1,748,919","254,833",14,14.7,11.7,3,15.2,19.7,19.2,1,,1,"2,021,444","1,155",1751,236.0591858,1748919.311,254833.0822,1115,"1,291,579","1,291,579",1450332.1,0,0,4,2,17
2025,4,14,2025-04-01,운영5팀,경기서부,피패킹 품질 확대,38,인천부평점,1299,1308,"2,278,645","297,457",16.5,18.3,14.8,3.6,18.1,21.7,21.8,,,1,"2,253,491","1,313",1716,236.0591858,2278645.468,297457.2203,1299,"1,618,300","1,618,300",1646363.267,1,2,3,0,22
2025,4,14,2025-04-01,운영5팀,경기서부,피패킹 품질 확대,104,인천연수점,731,739,"1,017,996","168,217",9,9,4.5,4.5,9.4,8.8,7.1,,,,"1,190,095",764,1557,236.0591858,1017995.672,168217.1867,731,"771,936","771,936",896773.2333,0,1,2,4,10
2025,4,14,2025-04-01,운영5팀,경기서부,피패킹 품질 확대,139,인천용현점,515,518,"802,335","117,843",7,7.1,4.7,2.4,7.3,7.1,6.4,,,,"927,037",532,1742,236.0591858,802334.8608,117843.2053,515,"605,517","605,517",703215.8667,0,1,1,1,9
2025,4,14,2025-04-01,운영5팀,경기서부,서빙 로봇,73,인천청라점,659,660,"1,200,205","150,894",9,9.9,7.5,2.3,9.6,12,10.3,1,,,"1,275,306",719,1774,236.0591858,1200205.334,150894.0076,659,"898,008","898,008",968377.9,0,2,2,2,13
2025,4,14,2025-04-01,운영3팀,서울중부,피패킹 품질 확대,151,일산점,747,750,"1,273,341","170,724",10.5,10.5,10.5,0,10.8,15.2,16.6,,,,"1,464,191",785,1864,236.0591858,1273340.847,170724.4889,747,"898,991","898,991",1054077.233,0,0,3,0,12
2025,4,14,2025-04-01,,,,,전체,53208,54434,"88,114,613","12,188,680",699.5,725.7,517.8,208,723.2,783.9,796,,,,"99,849,957","58,950",1694,236.0591858,88114612.68,12188680,53208,"64,003,595","64,003,595",74757445.6,30,80,91,107,837
2025,4,14,2025-04-01,운영3팀,서울중부,피패킹 품질 확대,95,중구명동점,486,515,"704,399","111,233",6,5.9,4.5,1.4,5.9,6.7,6.3,,,,"921,173",551,1671,236.0591858,704398.7324,111233.0448,486,"507,579","507,579",697100.0333,1,2,0,0,7
2025,4,14,2025-04-01,운영2팀,서울북부,피패킹 품질 확대,48,중랑면목점,852,858,"1,135,226","196,481",10.5,9.7,6.8,2.9,11.2,10.6,10.9,,,,"1,523,258",972,1568,236.0591858,1135226.262,196481.321,852,"834,016","834,016",1148306.5,0,1,1,1,15
2025,4,14,2025-04-01,운영7팀,광역남부,피패킹 품질 확대,131,창원점,326,326,"536,212","74,763",4.5,4.5,4,0.5,4.5,4.9,6.2,,,,"615,305",365,1686,236.0591858,536211.8358,74763.19408,326,"389,132","389,132",465884.9667,0,1,1,0,5
2025,4,14,2025-04-01,운영6팀,경기충청,피패킹 품질 확대,101,천안점,1102,1181,"1,913,546","251,870",13.5,16.7,9.2,7.4,13.9,12.8,15.2,1,,,"1,682,454","1,032",1631,236.0591858,1913546.025,251869.9069,1102,"1,499,084","1,499,084",1276752.567,0,3,1,3,18
2025,4,14,2025-04-01,운영6팀,경기충청,피패킹 품질 확대,107,청주상당점,564,571,"1,088,247","129,924",7.5,8,5,3,7.4,8,8.6,,,,"1,062,549",610,1743,236.0591858,1088246.994,129923.8434,564,"724,950","724,950",806038.4,0,2,1,0,9
2025,4,14,2025-04-01,운영6팀,경기충청,피패킹 품질 확대,110,청주흥덕점,609,646,"1,048,950","139,269",8,8.7,2.9,5.8,7.9,8.2,7,1,,,"1,089,487",657,1657,236.0591858,1048950.319,139269.2426,609,"762,310","762,310",824075.5667,1,1,0,4,11
2025,4,14,2025-04-01,운영2팀,서울북부,피패킹 품질 확대,158,춘천점,286,295,"632,828","65,646",3.5,5.2,5.2,0,3.6,4.6,7.6,1,,,"566,735",312,1817,236.0591858,632827.6178,65645.73138,286,"464,555","464,555",429230.1667,0,0,1,0,5
2025,4,14,2025-04-01,운영3팀,서울중부,피패킹 품질 확대,105,파주점,597,601,"867,873","136,078",7.5,7.5,5.5,2,7.9,7.8,8.3,,,,"1,024,035",612,1673,236.0591858,867873.3912,136078.1307,597,"641,747","641,747",774987.7,0,0,3,0,8
2025,4,14,2025-04-01,운영6팀,경기충청,피패킹 품질 확대,159,평택고덕점,293,308,"818,430","66,785",6,7,7,0,5,10.1,10,,,,"788,979",346,2277,236.0591858,818429.6981,66785.41422,293,"606,134","606,134",567607.4667,1,0,6,0,7
2025,4,14,2025-04-01,운영6팀,경기충청,피패킹 품질 확대,70,평택점,858,865,"1,888,813","195,798",14.5,16.5,12.6,3.9,14.5,16,19.4,4,,,"1,704,546",960,1775,236.0591858,1888812.837,195797.5113,858,"1,414,897","1,414,897",1294344.733,1,2,5,0,18
2025,4,14,2025-04-01,운영1팀,서울동부,피패킹 품질 확대,106,하남점,573,575,"917,438","131,291",7.5,7.9,5.9,2,7.7,8.3,10,1,,,"1,150,527",684,1682,236.0591858,917437.8763,131291.4628,573,"685,054","685,054",871003.9,0,2,2,0,8
2025,4,14,2025-04-02,운영1팀,서울동부,피패킹 품질 확대,36,강남논현점,782,789,"1,299,618","186,130",11.5,11.3,7.8,3.4,11.2,11.3,11.8,1,,,"1,593,063",942,1691,237.6053647,2865796.27,387625.6987,1654,"970,260","2,144,188",1206401.4,0,0,2,2,13
2025,4,14,2025-04-02,운영1팀,서울동부,피패킹 품질 확대,85,강남압구정점,437,458,"812,883","103,875",6,6.2,4.2,2,6.2,6.3,7.2,,,,"909,528",499,1822,237.6053647,1392057.705,198697.0663,851,"554,321","1,006,113",691632.2,1,2,1,0,6
2025,4,14,2025-04-02,운영1팀,서울동부,피패킹 품질 확대,35,강남양재점,789,789,"1,379,205","185,190",12,11.7,8.3,3.4,12,12.1,13.3,4,,,"1,709,490",968,1766,237.6053647,2749921.853,357281.8322,1532,"1,009,669","2,034,999",1297738.3,0,3,1,1,15
2025,4,14,2025-04-02,운영1팀,서울동부,피패킹 품질 확대,156,강동천호점,789,789,"1,203,481","185,895",10.5,9.7,9.2,0.5,10.1,14.1,15.8,1,,,"1,574,753",984,1600,237.6053647,2525127.023,369839.5707,1589,"862,791","1,744,594",1145734.9,0,1,2,0,11
2025,4,14,2025-04-02,운영2팀,서울북부,피패킹 품질 확대,130,강북미아점,851,890,"1,504,858","200,466",11.5,12,8.5,3.5,11.3,17.2,16.1,1,1,,"1,662,620","1,018",1634,237.6053647,3043067.172,405380.5,1749,"1,118,541","2,230,862",1188120.167,0,2,1,0,13
2025,4,14,2025-04-02,운영4팀,서울서부,피패킹 품질 확대,39,강서가양점,861,863,"1,319,380","202,581",11.5,11.2,5.7,5.5,11.7,12,11.5,,,,"1,732,736","1,049",1652,237.6053647,2650971.846,405216.2454,1747,"1,021,774","2,055,195",1310362.2,0,3,0,2,14
2025,4,14,2025-04-02,운영4팀,서울서부,피패킹 품질 확대,141,강서화곡점,1230,1232,"1,836,103","290,710",16,15.5,10,5.5,16.8,15.8,15.8,1,,,"2,033,577","1,282",1586,237.6053647,3878553.909,562638.5893,2416,"1,379,593","2,852,369",1534100.3,1,2,3,2,18
2025,4,14,2025-04-02,운영3팀,서울중부,피패킹 품질 확대,143,고양점,373,374,"716,554","87,660",5.5,6,4,2,5.4,6.2,5.8,,,,"734,956",373,1973,237.6053647,1379938.596,170172.6402,735,"562,905","1,077,141",561154,0,0,0,1,6
2025,4,14,2025-04-02,운영4팀,서울서부,피패킹 품질 확대,60,관악신림점,1167,1180,"1,828,472","276,845",14.5,15.4,10.8,4.6,14.6,15.6,15.4,1,,,"2,077,318","1,265",1642,237.6053647,3596127.632,545581.7493,2337,"1,374,563","2,687,475",1570399.567,1,2,1,2,19
2025,4,14,2025-04-02,운영2팀,서울북부,피패킹 품질 확대,41,광진자양점,972,973,"1,615,021","230,077",12.5,12,10.8,1.2,12.8,19.2,17.9,1,,,"2,031,606","1,141",1780,237.6053647,3405142.288,442058.0884,1896,"1,088,198","2,201,991",1458969.367,1,0,2,1,16
2025,4,14,2025-04-02,운영4팀,서울서부,피패킹 품질 확대,55,구로신도림점,614,639,"1,025,614","145,003",8.5,8.4,4.3,4.1,8.7,8.8,7.5,2,,,"1,206,913",728,1658,237.6053647,1934289.326,292021.6997,1252,"721,701","1,407,967",912909.8333,0,3,3,2,11
2025,4,14,2025-04-02,운영2팀,서울북부,멀티 피패킹,111,구리점,575,610,"938,497","135,132",7.5,8.1,5.8,2.3,7.5,8.1,8.4,,,,"1,005,821",601,1673,237.6053647,1866757.527,266651.4948,1150,"692,486","1,382,420",761206.6,0,1,0,2,9
2025,4,14,2025-04-02,운영4팀,서울서부,피패킹 품질 확대,108,군포점,378,379,"561,143","89,070",5,4.6,4.1,0.5,5,5.3,5,2,,,"716,607",424,1691,237.6053647,1119191.777,171582.7142,740,"399,257","798,684",542680.7,0,0,0,0,5
2025,4,14,2025-04-02,운영4팀,서울서부,피패킹 품질 확대,54,금천독산점,730,761,"1,076,633","171,794",9,8.8,8.4,0.4,8.9,9.8,12.2,1,,,"1,378,133",912,1511,237.6053647,2142582.264,356650.5766,1538,"766,141","1,530,301",1036464.2,0,1,0,0,10
2025,4,14,2025-04-02,운영5팀,경기서부,서빙 로봇,72,김포점,536,537,"973,138","126,437",8.5,8.7,5.4,3.3,8.4,8.8,9.2,1,,,"1,107,928",585,1893,237.6053647,1988128.445,258411.9114,1114,"736,897","1,495,123",844168.9667,0,2,3,1,10
2025,4,14,2025-04-02,운영7팀,광역남부,피패킹 품질 확대,126,김해점,317,329,"539,090","74,499",4.5,4.5,4,0.5,4.2,4.7,6.8,,,,"616,559",356,1733,237.6053647,1076633.314,151541.4715,655,"389,132","778,264",467564.3667,0,0,1,1,5
2025,4,14,2025-04-02,운영2팀,서울북부,피패킹 품질 확대,87,노원중계점,714,714,"1,210,593","167,799",10.5,10.6,5.1,5.5,10.4,10.6,8.5,1,,,"1,462,958",835,1751,237.6053647,2455336.26,331685.2026,1428,"937,797","1,894,616",1110062.433,0,1,0,3,12
2025,4,14,2025-04-02,운영7팀,광역북부,피패킹 품질 확대,103,대구달서점,641,669,"973,786","151,113",7.5,7.2,5.5,1.8,7.3,8.1,8.9,1,,,"1,089,295",742,1467,237.6053647,2057326.211,319785.9944,1378,"626,657","1,365,229",817643.3,1,0,0,0,8
2025,4,14,2025-04-02,운영7팀,광역북부,피패킹 품질 확대,112,대구북구점,344,361,"520,025","81,314",4.5,4.5,3,1.5,4.4,4.7,4.4,,,,"616,341",371,1660,237.6053647,1110279.029,162915.5607,701,"389,479","778,571",466241.5333,0,0,1,2,5
2025,4,14,2025-04-02,운영7팀,광역북부,피패킹 품질 확대,113,대구수성점,538,552,"794,297","128,082",7,6.7,5.2,1.5,7,6.9,8.1,,,,"928,048",569,1631,237.6053647,1615460.367,248888.106,1067,"578,789","1,185,268",701290.8667,1,1,1,1,8
2025,4,14,2025-04-02,운영7팀,광역북부,피패킹 품질 확대,114,대구중구점,510,537,"839,124","120,091",6,6.4,5,1.4,6.1,6.6,6.4,,,,"891,246",548,1628,237.6053647,1578476.464,235883.0819,1014,"553,409","1,105,878",673404.8,1,1,1,0,7
2025,4,14,2025-04-02,운영7팀,광역북부,피패킹 품질 확대,140,대전서구점,859,866,"1,324,309","202,111",10.5,10,8,2,10.5,11.1,13.8,1,,,"1,537,911",982,1566,237.6053647,2651174.872,410900.508,1774,"870,996","1,826,105",1159247.8,0,1,2,0,10
2025,4,14,2025-04-02,운영7팀,광역북부,피패킹 품질 확대,91,대전유성점,462,464,"718,806","109,516",6,6,4,2,6,6.4,6.9,,,,"891,588",526,1694,237.6053647,1549987.858,219609.1124,941,"532,064","1,078,211",675247.8333,0,2,1,0,6
2025,4,14,2025-04-02,운영7팀,광역북부,피패킹 품질 확대,76,대전중구점,660,665,"1,034,650","155,813",8.5,8.7,7,1.8,8.6,9.4,10.8,2,,,"1,289,296",771,1672,237.6053647,2213559.215,327905.2897,1413,"759,216","1,566,365",975719.3333,0,1,1,0,9
2025,4,14,2025-04-02,운영2팀,서울북부,피패킹 품질 확대,44,도봉쌍문점,936,943,"1,712,762","221,382",12,13.2,13.2,0,12.3,17.3,21.2,3,,,"1,853,494","1,074",1726,237.6053647,3543497.544,450229.9378,1937,"1,245,960","2,599,213",1328775.567,0,0,5,0,14
2025,4,14,2025-04-02,운영3팀,서울중부,피패킹 품질 확대,90,동대문제기점,978,1026,"1,607,364","230,782",13.5,13.4,10.5,2.9,13.4,17.8,16.7,,,,"1,944,368","1,112",1749,237.6053647,3184194.252,475130.118,2043,"1,171,612","2,317,048",1422011.633,0,2,1,1,16
2025,4,14,2025-04-02,운영4팀,서울서부,피패킹 품질 확대,89,동작상도점,630,635,"927,059","149,703",7.5,7.7,6.1,1.6,7.5,8.4,9.8,1,,,"1,187,963",758,1567,237.6053647,1794432.259,290339.7226,1242,"671,984","1,305,588",895509.5,1,1,0,1,9
2025,4,14,2025-04-02,운영6팀,경기충청,피패킹 품질 확대,99,동탄점,786,823,"1,194,825","185,425",10.5,10.4,6.5,4,10.5,10.9,9.7,2,,,"1,441,828",907,1591,237.6053647,2624716.054,373928.2774,1609,"899,672","1,922,590",1087889,0,2,1,2,13
2025,4,14,2025-04-02,운영3팀,서울중부,피패킹 품질 확대,154,마포상암점,593,593,"899,911","140,537",7.5,7.4,5.4,2,7.6,8.3,7.3,1,,,"1,114,264",671,1660,237.6053647,1818773.487,286872.6555,1230,"646,852","1,311,220",842901.5333,0,2,1,0,9
2025,4,14,2025-04-02,운영7팀,광역남부,피패킹 품질 확대,144,부산남구점,471,487,"755,989","111,161",6,6.5,5,1.5,5.7,6.7,7.3,,,,"859,941",516,1667,237.6053647,1495405.822,219658.6428,942,"550,882","1,101,043",650667.3333,0,1,1,2,8
2025,4,14,2025-04-02,운영7팀,광역남부,피패킹 품질 확대,127,부산동래점,591,617,"885,460","139,832",7.5,7.5,5,2.5,7.3,8.1,7.4,1,,,"1,056,708",659,1604,237.6053647,1748622.574,281153.014,1208,"647,536","1,280,054",797716.8333,0,0,0,2,8
2025,4,14,2025-04-02,운영7팀,광역남부,피패킹 품질 확대,123,부산사하점,350,366,"614,048","82,724",5,5.3,4,1.3,4.8,5.5,5.8,,,,"730,129",433,1685,237.6053647,1233596.048,178001.8288,769,"452,500","904,319",552799.2,0,0,0,1,6
2025,4,14,2025-04-02,운영7팀,광역남부,피패킹 품질 확대,102,부산진구점,776,812,"1,115,048","182,135",9,9.5,7,2.5,9.2,9.5,9.4,1,,,"1,241,171",815,1523,237.6053647,2319181.962,373373.3434,1612,"814,426","1,685,168",933923.3,0,1,1,1,10
2025,4,14,2025-04-02,운영7팀,광역남부,피패킹 품질 확대,122,부산해운대점,314,321,"616,119","74,264",4.5,4.5,2.5,2,4.1,4.9,5.5,,,,"650,365",380,1710,237.6053647,1149183.51,149482.9666,641,"384,455","802,006",492819.1,0,1,0,1,5
2025,4,14,2025-04-02,운영5팀,경기서부,피패킹 품질 확대,34,부천점,980,984,"1,925,439","232,427",14.5,15.3,9.8,5.4,14.6,15.6,13.1,3,,,"1,899,240","1,108",1714,237.6053647,3754042.542,461503.4544,1981,"1,417,281","2,852,032",1439391.233,1,2,2,3,16
